timestamp,open,high,low,close,volume,delta,cvd_open,cvd_high,cvd_low,cvd_close,ema_8,ema_9,ema_13,ema_21,ema_22,ema_50,ema_100,ema_200,cvd_ema_8,cvd_ema_9,cvd_ema_13,cvd_ema_21,cvd_ema_22,cvd_ema_50,cvd_ema_100,cvd_ema_200
2025-07-14 14:07:00+00:00,6290.25,6292.75,6290.0,6292.25,3074,808,-1579,-649,-1579,-773,6290.146636535048,6290.117651712932,6290.1112978244855,6290.21580718585,6290.230923899272,6290.646123708594,6291.1033021991,6291.47636243046,-1590.2930650191015,-1631.5589438405823,-1749.1256223476678,-1864.3159433645376,-1871.590252783822,-1842.4475997172174,-1662.225900983351,-1483.9405070567238
2025-07-14 14:08:00+00:00,6292.25,6292.75,6290.0,6290.25,1926,-174,-774,-689,-966,-947,6290.1696061939265,6290.144121370346,6290.131112420988,6290.2189156235,6290.23258269064,6290.630589445512,6291.08640512585,6291.464159819212,-1447.3390505704124,-1494.647155072466,-1634.5362477265726,-1780.9235848768524,-1791.1911003678376,-1807.3320075714441,-1648.0630118549677,-1478.5978154442191
2025-07-14 14:09:00+00:00,6290.0,6291.75,6289.75,6291.25,1132,80,-948,-837,-1032,-867,6290.409693706387,6290.365297096277,6290.290953503704,6290.312650566818,6290.321053761019,6290.654880055492,6291.089644628309,6291.462028875738,-1318.3748171103207,-1369.1177240579727,-1524.8882123370622,-1697.8396226153202,-1710.826656857591,-1770.4562425686424,-1632.5964175608099,-1472.512265041789
2025-07-14 14:10:00+00:00,6291.25,6292.5,6290.25,6290.25,1439,137,-866,-642,-935,-730,6290.374206216079,6290.342237677022,6290.285103003175,6290.306955060743,6290.314875173105,6290.6390024062575,6291.0730180020055,6291.449968886925,-1187.6248577524716,-1241.2941792463782,-1411.3327534317677,-1609.8542023775638,-1625.5373823482353,-1729.6540369777154,-1614.723221173467,-1465.1240833000797
2025-07-14 14:11:00+00:00,6290.25,6291.5,6289.75,6291.0,800,-34,-737,-737,-801,-764,6290.513271501395,6290.473790141618,6290.387231145579,6290.36995914613,6290.374451245009,6290.65315917464,6291.071572100976,6291.445491584567,-1093.4860004741445,-1145.8353433971026,-1318.856645798658,-1532.9583657977853,-1550.6210882309974,-1691.7852512138834,-1597.8772167937943,-1458.1477242622682
2025-07-14 14:12:00+00:00,6290.75,6291.0,6286.0,6286.25,4455,-1337,-765,-755,-2106,-2101,6289.565877834419,6289.629032113295,6289.796198124783,6289.995417405573,6290.015803310661,6290.48048626583,6290.976095425709,6291.393795150891,-1317.378000368779,-1336.8682747176822,-1430.5914106845642,-1584.5985143616228,-1598.4801240369977,-1707.8328884211821,-1607.8400441840163,-1464.54426431936
2025-07-14 14:13:00+00:00,6286.0,6291.5,6284.75,6291.0,4690,-340,-2103,-2103,-3131,-2441,6289.884571648992,6289.903225690636,6289.968169821243,6290.086743095975,6290.101385631473,6290.500859353445,6290.976568783615,6291.3898767911805,-1567.071778064606,-1557.6946197741458,-1574.9354948724836,-1662.4531948742026,-1671.742721946824,-1736.5845398556455,-1624.3382611308675,-1474.2602417888193
2025-07-14 14:14:00+00:00,6291.0,6292.0,6289.5,6292.0,1863,205,-2444,-2236,-2583,-2236,6290.354666838105,6290.322580552509,6290.258431275351,6290.2606755417955,6290.266482533084,6290.559649182722,6290.996834748296,6291.395947668881,-1715.722494050249,-1693.355695819317,-1669.3732813192717,-1714.5938135220024,-1720.8085722123178,-1756.1694598613064,-1636.4503747718404,-1481.8397418705226
2025-07-14 14:15:00+00:00,6292.0,6294.0,6291.75,6294.0,3452,1122,-2233,-1114,-2233,-1114,6291.164740874082,6291.058064442008,6290.792941093158,6290.600614128904,6290.591136225859,6290.694564901047,6291.0563033671415,6291.42185863735,-1582.0063842613047,-1577.4845566554536,-1590.0342411308043,-1659.994375929093,-1668.0426094112468,-1730.9863437883141,-1626.1048227961603,-1478.1796449364876
2025-07-14 14:16:00+00:00,6293.75,6295.25,6292.75,6294.75,2671,761,-1115,-348,-1115,-353,6291.9614651242855,6291.796451553607,6291.358235222708,6290.977831026276,6290.952776554046,6290.8536015715945,6291.1294458747225,6291.454974471804,-1308.8938544254593,-1332.587645324363,-1413.3150638264037,-1541.1767053900844,-1553.691078158095,-1676.9476636397528,-1600.8948263051473,-1466.9838275739355
2025-07-14 14:17:00+00:00,6295.0,6297.25,6294.5,6295.75,2791,477,-352,422,-357,124,6292.803361763333,6292.5871612428855,6291.985630190893,6291.411664569342,6291.369926418912,6291.045617196238,6291.220941996015,6291.497711044224,-990.4729978864683,-1041.2701162594904,-1193.6986261369175,-1389.7970049000767,-1407.8048974486956,-1606.3222650656448,-1566.738493110986,-1451.1531427224536
2025-07-14 14:18:00+00:00,6295.75,6296.5,6295.0,6295.5,1414,-88,120,155,12,36,6293.402614704814,6293.169728994309,6292.487683020766,6291.7833314266745,6291.72906325205,6291.220298874817,6291.305675817876,6291.537534814929,-762.3678872450309,-825.8160930075924,-1018.0273938316436,-1260.179095363706,-1282.2566454966352,-1541.9174703571882,-1535.001097207798,-1436.3555990137725
2025-07-14 14:19:00+00:00,6295.5,6296.0,6294.0,6295.25,1528,-444,24,24,-479,-408,6293.813144770411,6293.585783195447,6292.882299732086,6292.098483115158,6292.035231664915,6291.378326369922,6291.383781247226,6291.57447476702,-683.6194678572463,-742.2528744060739,-930.880623284266,-1182.7082685124599,-1206.234328496928,-1497.450118578475,-1512.6842437977425,-1426.123204993735
2025-07-14 14:20:00+00:00,6295.25,6296.0,6294.25,6296.0,1537,275,-407,-133,-407,-133,6294.2991125992085,6294.068626556358,6293.327685484645,6292.453166468325,6292.379994128836,6291.559568473063,6291.4751915195575,6291.618509843965,-561.2595861111915,-620.4022995248592,-816.8976771007995,-1087.280244102236,-1112.9096042798037,-1443.942270791084,-1485.3637637225397,-1413.2563074316083
2025-07-14 14:21:00+00:00,6296.0,6299.5,6296.0,6299.0,6435,1433,-132,1536,-132,1300,6295.343754243829,6295.054901245087,6294.138016129697,6293.048333153023,6292.955646813286,6291.8513501015705,6291.624197628081,6291.691957507209,-147.646344753149,-236.3218396198874,-514.4837232292567,-870.2547673656692,-903.0913778206905,-1336.3366915443748,-1430.2080456290241,-1386.258732233284
