timestamp,ha_open,ha_high,ha_low,ha_close,volume,delta,ha_cvd_open,ha_cvd_high,ha_cvd_low,ha_cvd_close,ha_ema_8,ha_ema_9,ha_ema_13,ha_ema_21,ha_ema_22,ha_ema_50,ha_ema_100,ha_ema_200,ha_cvd_ema_8,ha_cvd_ema_9,ha_cvd_ema_13,ha_cvd_ema_21,ha_cvd_ema_22,ha_cvd_ema_50,ha_cvd_ema_100,ha_cvd_ema_200
2025-07-14 14:31:00+00:00,6290.1875,6290.162692816113,6291.5,6289.25,2266,-60,-1975.25,-1896.8632445622193,-1866.0,-2042.0,6290.404020214453,6290.615502559101,6291.090532272902,6291.181197766858,6291.161608080874,6290.549377075215,6290.366920040305,6290.5586257022305,-1626.1679291270127,-1555.4670462997174,-1394.9651934593062,-1359.9905756908922,-1366.4841618053106,-1583.2833253247932,-1634.6968650497818,-1535.3209707624576
2025-07-14 14:32:00+00:00,6288.125,6290.175096408057,6290.175096408057,6286.0,4144,-686,-2414.25,-1936.0566222811096,-1936.0566222811096,-2891.0,6289.425349055686,6289.692402047281,6290.3633133767735,6290.710179788052,6290.712772595582,6290.370970131089,6290.28044637614,6290.513266242507,-1907.2417226543432,-1822.573637039774,-1608.6844515365483,-1499.173250628084,-1499.0507564309357,-1634.5663321748013,-1659.5741548507763,-1548.8103143369606
2025-07-14 14:33:00+00:00,6287.625,6289.150048204028,6289.25,6286.75,1890,36,-2641.25,-2175.1533111405547,-2175.1533111405547,-2728.0,6288.830827043311,6289.103921637825,6289.84712575152,6290.350163443683,6290.368183674227,6290.228971302419,6290.21053654691,6290.475820807258,-2089.632450953378,-2003.6589096318194,-1768.586672745613,-1610.884773298258,-1605.915908045637,-1677.446083854221,-1680.7311022794738,-1560.5435450400755
2025-07-14 14:34:00+00:00,6287.5625,6288.387524102014,6288.75,6286.25,2352,-360,-2892.5,-2408.2016555702776,-2408.2016555702776,-3174.0,6288.257309922575,6288.53313731026,6289.33325064416,6289.977421312439,6290.010080746034,6290.072933212128,6290.132110080634,6290.433772839027,-2330.603017408183,-2237.7271277054556,-1969.3600052105255,-1752.986157543871,-1742.2710464764514,-1736.1344727226829,-1710.3007834224545,-1576.597838124254
2025-07-14 14:35:00+00:00,6289.0625,6287.975012051007,6290.5,6287.5,2453,367,-2884.5,-2650.350827785139,-2650.350827785139,-3172.0,6288.089018828669,6288.326509848208,6289.071357694995,6289.752201193126,6289.791812855075,6289.9720338704765,6290.079989088938,6290.404581069485,-2517.580124650809,-2424.5817021643647,-2141.165718751879,-1881.9874159489736,-1866.5953033045862,-1792.4429247727737,-1739.2453223645841,-1592.4724865011272
2025-07-14 14:36:00+00:00,6290.0625,6288.5187560255035,6291.25,6288.5187560255035,1564,152,-2575.25,-2767.4254138925694,-2449.0,-2767.4254138925694,6288.184515983521,6288.364959083668,6288.992414599354,6289.640069814251,6289.681112261199,6289.915042582438,6290.049073582732,6290.385816641187,-2573.1013000378666,-2493.150444510006,-2230.6313894862633,-1962.4817793983914,-1944.9283563991935,-1830.6775321892364,-1759.6053241770194,-1604.1635604055198
2025-07-14 14:37:00+00:00,6291.0625,6289.290628012752,6292.75,6289.290628012752,2354,648,-2168.5,-2671.337706946285,-1762.0,-2671.337706946285,6288.430318656683,6288.550092869485,6289.035016515554,6289.608302377751,6289.647157109161,6289.890555736569,6290.034054858574,6290.3749192419,-2594.931612684182,-2528.7878969972617,-2293.589434837695,-2026.9232273572907,-2008.0943868815493,-1863.6445978659835,-1777.6594307665098,-1614.782208629806
2025-07-14 14:38:00+00:00,6291.6875,6290.176564006376,6292.5,6290.176564006376,1421,33,-1871.25,-2419.9188534731425,-1804.0,-2419.9188534731425,6288.818373178837,6288.875387096863,6289.198094728529,6289.659962525808,6289.693192491528,6289.90177174715,6290.036876821896,6290.372945557965,-2556.039888415062,-2507.014088292438,-2311.6364946427593,-2062.650102458732,-2043.9052100634271,-1885.4592745564605,-1790.3774391369382,-1622.7935185287447
2025-07-14 14:39:00+00:00,6291.6875,6290.9320320031875,6292.75,6290.75,1059,15,-1807.75,-2145.584426736571,-1721.0,-2145.584426736571,6289.247623583539,6289.250309677491,6289.419795481596,6289.7590568416435,6289.785088796612,6289.935035600203,6290.050998072948,6290.3766973434585,-2464.8275635976192,-2434.7281559812645,-2287.914770656161,-2070.18958648399,-2052.746881078483,-1895.660260916465,-1797.4112408715844,-1627.9954181129021
2025-07-14 14:40:00+00:00,6291.75,6291.309766001594,6293.0,6290.25,1597,121,-1791.25,-1976.6672133682855,-1694.0,-1976.6672133682855,6289.470373898308,6289.450247741993,6289.538396127083,6289.803688037858,6289.825515857777,6289.947387145294,6290.054938705166,6290.375436673375,-2356.3474857688784,-2343.115967458669,-2243.4508339007507,-2061.6875525643804,-2046.1312577993356,-1898.8370041498697,-1800.9608640893407,-1631.4647892099706
2025-07-14 14:41:00+00:00,6292.5625,6291.529883000797,6293.5,6291.5,1101,37,-1709.0,-1883.9586066841428,-1644.0,-1883.9586066841428,6289.921401920907,6289.860198193594,6289.818625251785,6289.957898216234,6289.971123174492,6290.00827392391,6290.083553780311,6290.386626358217,-2251.372179305604,-2251.284495303764,-2192.094801441235,-2045.530375666177,-2032.029288137145,-1898.2535375825864,-1802.6043837446832,-1633.977165503246
2025-07-14 14:42:00+00:00,6292.625,6292.046191500398,6293.25,6291.5,1103,-173,-1743.5,-1796.4793033420715,-1617.0,-1855.0,6290.272201494038,6290.188158554876,6290.0588216443875,6290.098089287485,6290.104068985406,6290.066772985717,6290.111602220305,6290.397704702911,-2163.2894727932476,-2172.027596243011,-2143.9384012353444,-2028.2094324237971,-2016.6354369947846,-1896.557320422485,-1803.641920700234,-1636.1763976872933
2025-07-14 14:43:00+00:00,6292.4375,6292.335595750199,6293.5,6291.25,1326,-138,-1889.75,-1769.9896516710357,-1709.0,-2041.0,6290.489490050919,6290.400526843901,6290.228989980904,6290.202808443168,6290.203715160589,6290.113174045101,6290.134144750596,6290.406185253131,-2136.114034394748,-2145.822076994409,-2129.232915344581,-2029.372211294361,-2018.754094647412,-1902.2217392294465,-1808.342080686368,-1640.2044932326935
2025-07-14 14:44:00+00:00,6292.0625,6292.3865478750995,6292.75,6291.25,763,25,-1968.75,-1829.869825835518,-1829.869825835518,-2005.0,6290.658492261826,6290.570421475121,6290.37484855506,6290.298007675607,6290.294696450973,6290.157755455097,6290.156240894148,6290.414581419767,-2106.9775823070263,-2117.6576615955273,-2111.4853560096412,-2027.1565557221463,-2017.5580864172025,-1906.2522592596642,-1812.2362969104004,-1643.8342992701791
2025-07-14 14:45:00+00:00,6292.8125,6292.22452393755,6294.0,6291.25,1625,89,-1940.0,-1899.309912917759,-1850.0,-2100.0,6290.789938425864,6290.706337180098,6290.499870190052,6290.38455243237,6290.377766324802,6290.200588574505,6290.177899490303,6290.422894042456,-2105.4270084610203,-2114.126129276422,-2109.844590865407,-2033.778687020133,-2024.7269484678807,-1913.8502098769325,-1817.9345880606895,-1648.373261466496
2025-07-14 14:46:00+00:00,6293.875,6292.518511968775,6294.5,6292.518511968775,1594,140,-1716.25,-1919.6549564588795,-1439.0,-1919.6549564588795,6291.174065879844,6291.068772137834,6290.788247587013,6290.578548753861,6290.56391811993,6290.291487531143,6290.224248252253,6290.443745962121,-2064.1443302383223,-2075.231894712914,-2082.674643093046,-2023.4038024236554,-2015.5902535105763,-1914.0778469977931,-1819.9488527814458,-1651.0725818146789
2025-07-14 14:47:00+00:00,6292.6875,6293.196755984387,6294.5,6290.75,2365,-457,-1924.0,-1817.9524782294397,-1551.0,-2248.0,6291.079829017657,6291.005017710268,6290.782783646011,6290.594135230782,6290.58009915298,6290.309468412274,6290.2346591779515,6290.446793265981,-2105.0011457409173,-2109.785515770331,-2106.292551222611,-2043.8216385669593,-2035.7997966835699,-1927.1728333900367,-1828.4251131224073,-1657.0121581150304
2025-07-14 14:48:00+00:00,6291.0625,6292.9421279921935,6292.9421279921935,6289.75,1812,-594,-2480.0,-1870.9762391147199,-1870.9762391147199,-2834.0,6290.784311458177,6290.754014168215,6290.635243125153,6290.517395664347,6290.507916617939,6290.287528474539,6290.2250619665065,6290.439859999653,-2267.0008911318246,-2254.628412616265,-2210.25075819081,-2115.656035060872,-2105.2085100154336,-1962.7346830610156,-1848.3374871199833,-1668.723479924831
2025-07-14 14:49:00+00:00,6290.1875,6292.002313996097,6292.002313996097,6289.0,1468,-364,-2952.25,-2175.48811955736,-2175.48811955736,-3154.0,6290.387797800805,6290.403211334572,6290.401636964417,6290.379450603951,6290.376793433771,6290.237037161812,6290.2008033137045,6290.425533034482,-2464.1118042136413,-2434.5027300930124,-2345.0720784492655,-2210.050940964429,-2196.4077700140915,-2009.4509699997993,-1874.1921903453301,-1683.5023507713502
2025-07-14 14:50:00+00:00,6289.75,6291.094906998049,6291.094906998049,6288.75,1375,-163,-3202.25,-2563.86905977868,-2563.86905977868,-3341.0,6290.023842733959,6290.072569067658,6290.165688826643,6290.231318730865,6290.235333135182,6290.178721978996,6290.172074535215,6290.40886106399,-2658.975847721721,-2615.80218407441,-2487.347495813656,-2312.8644917858446,-2295.937529143301,-2061.668579019415,-1903.2378895464126,-1699.9948646940234
2025-07-14 14:51:00+00:00,6291.75,6290.422453499024,6293.75,6290.0,2255,617,-2994.5,-2883.05952988934,-2682.0,-3314.0,6290.018544348634,6290.058055254127,6290.142018994266,6290.210289755331,6290.214869384297,6290.171713273938,6290.168667118676,6290.404792794697,-2804.5367704502273,-2755.4417472595283,-2605.44071069742,-2403.876810714404,-2384.4647005221445,-2110.779615136301,-1931.1737729217311,-1716.0546172841327
2025-07-14 14:52:00+00:00,6293.1875,6291.086226749512,6294.0,6291.086226749512,1463,107,-2623.5,-2938.77976494467,-2540.0,-2938.77976494467,6290.255807104385,6290.263689553204,6290.276905816445,6290.289920391166,6290.290639589968,6290.20757654749,6290.186836616316,6290.411573232059,-2834.368547004548,-2792.1093507965566,-2653.0605755898846,-2452.504352008065,-2432.6660104719294,-2143.250209246433,-1951.1263668231754,-1728.2210366638396
2025-07-14 14:53:00+00:00,6293.6875,6292.136863374756,6294.5,6292.136863374756,1251,453,-2345.75,-2781.139882472335,-2117.0,-2781.139882472335,6290.673819608912,6290.638324317515,6290.542614039061,6290.4578242987645,6290.451180788646,6290.283234854442,6290.225451007573,6290.428740298155,-2822.5399548862783,-2789.9154571317126,-2671.357619430235,-2482.3803093229985,-2462.9680862980517,-2168.2654905494096,-1967.5622780241488,-1738.6978410997451
2025-07-14 14:54:00+00:00,6293.8125,6292.912181687378,6294.25,6292.912181687378,1070,48,-2096.75,-2563.4449412361673,-2037.0,-2563.4449412361673,6291.171233404127,6291.093095791488,6290.881123703107,6290.68094769773,6290.665180866797,6290.386330808675,6290.278653595292,6290.45345115775,-2764.963285186254,-2744.621353952604,-2655.941522545368,-2489.749821315105,-2471.7052041187576,-2183.7627239096746,-1979.3619347214164,-1746.9042799070728
2025-07-14 14:55:00+00:00,6295.0,6293.362340843689,6296.75,6293.25,2792,980,-1590.25,-2330.0974706180837,-1082.0,-2330.0974706180837,6291.633181536543,6291.524476633191,6291.219534602664,6290.914497907027,6290.889947747945,6290.498631561276,6290.337492137959,6290.48127751439,-2668.326437504438,-2661.7165772857,-2609.392372270042,-2475.235971251739,-2459.391488162177,-2189.5013414276514,-1986.307192857984,-1752.7071972275805
2025-07-14 14:56:00+00:00,6295.9375,6294.181170421844,6296.75,6294.181170421844,2399,-99,-1093.0,-1960.1737353090418,-821.0,-1960.1737353090418,6292.199401288832,6292.055815390921,6291.642625433976,6291.211468135647,6291.176141023937,6290.643044849926,6290.413604579224,6290.5180923691905,-2510.959170349906,-2521.408008890369,-2516.6468527041848,-2428.4121316205847,-2415.981248783644,-2180.5081019720196,-1985.7896986490941,-1754.7715408900826
2025-07-14 14:57:00+00:00,6296.0625,6295.059335210923,6297.0,6294.75,993,91,-1194.25,-1526.586867654521,-1101.0,-1526.586867654521,6292.766201002425,6292.594652312738,6292.086536086265,6291.533152850588,6291.486911369682,6290.804101914635,6290.499473795477,6290.560200902831,-2292.2097697509316,-2322.4437806431993,-2375.2097119828045,-2346.428016714579,-2338.642606946329,-2154.8641319987846,-1976.6965732828648,-1752.5010466290323
2025-07-14 14:58:00+00:00,6297.25,6295.560917605461,6298.0,6295.560917605461,2168,106,-1024.0,-1360.4184338272605,-897.0,-1360.4184338272605,6293.387249136433,6293.187905371283,6292.582876303294,6291.899313282849,6291.841172781489,6290.990643706432,6290.599700405575,6290.609959277982,-2085.14502843456,-2130.0387112800117,-2230.2395293891555,-2256.790781906641,-2253.5796353707583,-2123.7093987371563,-1964.4930457688924,-1748.5997270986666
2025-07-14 14:59:00+00:00,6297.125,6296.40545880273,6297.5,6296.25,984,-34,-1047.0,-1192.2092169136304,-995.0,-1192.2092169136304,6294.023415995003,6293.800324297026,6293.1067511171095,6292.294830257136,6292.22454906136,6291.196892972846,6290.711587526257,6290.6660790861615,-1886.7148480965757,-1942.4728124067356,-2081.949484749795,-2160.010639634549,-2161.286555504921,-2087.179979842116,-1949.2002966826497,-1743.063503116726
2025-07-14 15:00:00+00:00,6297.0625,6296.765229401365,6297.75,6295.5,2329,-431,-1243.0,-1119.6046084568152,-962.0,-1517.0,6294.351545773891,6294.140259437621,6293.448643814666,6292.586209324669,6292.509370882112,6291.365642268029,6290.806407575242,6290.714177801722,-1804.5559929640033,-1857.3782499253887,-2001.2424154998243,-2101.555126940499,-2105.2616376349283,-2064.8199806326215,-1940.6418749661616,-1740.8141150260124
2025-07-14 15:01:00+00:00,6298.875,6296.913864700682,6301.0,6296.913864700682,5781,1061,-797.0,-1181.3023042284076,121.0,-1462.0,6294.920949979845,6294.694980490234,6293.943675369812,6292.97963254067,6292.892370344597,6291.583219618329,6290.9273473203,6290.775866228578,-1728.4324389720025,-1778.302599940311,-1924.2077847141352,-2043.41375176409,-2049.325843057978,-2041.1799813921266,-1931.1638180361385,-1738.0398452247587
2025-07-14 15:02:00+00:00,6298.875,6297.894432350341,6299.75,6297.75,1791,-135,-481.25,-989.1511521142038,-351.0,-989.1511521142038,6295.549627762102,6295.305984392188,6294.487436031268,6293.413302309699,6293.314772923328,6291.825054143101,6291.0624493535615,6290.845260594463,-1564.1477085591584,-1620.4723103750896,-1790.628265771288,-1947.5716972504638,-1957.13673949765,-1999.9239488714238,-1912.5101018792684,-1730.5882164375892
2025-07-14 15:03:00+00:00,6299.25,6298.384716175171,6300.0,6298.384716175171,1262,-96,-575.25,-735.2005760571019,-501.0,-735.2005760571019,6296.179647409451,6295.921730748785,6295.04419033754,6293.865249024742,6293.755637553923,6292.082295791417,6291.207444736167,6290.920280052977,-1379.9372346698126,-1443.4179635114922,-1639.8528815264044,-1837.35614077834,-1850.8814209376026,-1950.3269538590976,-1889.1970419619977,-1720.6838618069376
2025-07-14 15:04:00+00:00,6298.4375,6298.8173580875855,6300.5,6296.75,2912,-628,-880.0,-655.225288028551,-364.0,-1263.0,6296.306392429573,6296.087384599028,6295.287877432178,6294.127499113402,6294.016016897061,6292.265343015283,6291.317198305748,6290.97828721663,-1353.9511825209654,-1407.3343708091938,-1586.0167555940611,-1785.1419461621272,-1799.7612973778112,-1923.3729556685448,-1876.7971005370075,-1716.1297935302516
2025-07-14 15:05:00+00:00,6296.625,6298.627429043792,6298.627429043792,6295.25,2919,-315,-1421.25,-767.6126440142755,-767.6126440142755,-1690.0,6296.071638556335,6295.919907679223,6295.282466370439,6294.229544648548,6294.123319775577,6292.382388387233,6291.39507556702,6291.02079182144,-1428.6286975163064,-1463.8674966473552,-1600.8715047949097,-1776.4926783292065,-1790.2168367362624,-1914.2210750540921,-1873.0981480511261,-1715.8697955846771
2025-07-14 15:06:00+00:00,6296.8125,6297.626214521896,6297.75,6295.75,1627,47,-1524.5,-1094.4313220071376,-1094.4313220071376,-1599.0,6296.000163321593,6295.885926143379,6295.349256888948,6294.367767862316,6294.2647702298755,6292.514451587734,6291.481311694406,6291.067848619237,-1466.4889869571273,-1490.8939973178842,-1600.6041469670656,-1760.3569802992786,-1773.589285715718,-1901.8594642676571,-1867.6704619511038,-1714.7069120465212
2025-07-14 15:07:00+00:00,6297.8125,6297.2193572609485,6298.75,6296.75,2117,659,-1190.0,-1309.4656610035688,-831.0,-1535.0,6296.166793694572,6296.058740914704,6295.54936304767,6294.584334420288,6294.480877166408,6292.68055152547,6291.585642155903,6291.1243874389465,-1481.7136565222102,-1499.7151978543075,-1591.2321259717705,-1739.8699820902532,-1752.8423913056556,-1887.472818610102,-1861.0829280510818,-1712.9187835684465
2025-07-14 15:08:00+00:00,6298.5,6297.515928630474,6299.5,6297.515928630474,1381,411,-669.25,-1249.7328305017845,-446.0,-1249.7328305017845,6296.466601458106,6296.350178457858,6295.830300988071,6294.85084298485,6294.744794685023,6292.870174157039,6291.703073571241,6291.187984863738,-1430.1623618510046,-1449.718724383803,-1542.446512333201,-1695.3120592185742,-1709.0937338444496,-1862.4634073117365,-1848.976985525353,-1708.309968115047
2025-07-14 15:09:00+00:00,6298.375,6298.007964315237,6299.0,6297.5,1058,82,-436.5,-959.4914152508923,-371.0,-959.4914152508923,6296.696245578527,6296.580142766287,6296.068829418347,6295.091675440773,6294.984377755891,6293.051735954803,6291.817864193592,6291.250790984497,-1325.5688181620908,-1351.6732625572208,-1459.1672127500142,-1628.4192734033304,-1643.9109235319665,-1827.0527409564095,-1831.3634098763537,-1700.8590372407768
2025-07-14 15:10:00+00:00,6298.625,6298.191482157618,6299.75,6298.0,1134,40,-331.0,-697.9957076254461,-237.0,-697.9957076254461,6296.985968783299,6296.86411421303,6296.344710930012,6295.3560685825205,6295.246605777118,6293.245785525203,6291.940282724412,6291.31794729311,-1186.1081269317253,-1220.9377515708659,-1350.4284263036475,-1543.8353128780682,-1561.657426496617,-1782.7759945512737,-1808.920485079306,-1690.8802976426143
2025-07-14 15:11:00+00:00,6298.875,6298.408241078809,6299.5,6298.408241078809,1062,-30,-340.0,-514.4978538127231,-272.0,-514.4978538127231,6297.302029293412,6297.172939586187,6296.639500951269,6295.633538809456,6295.521530585961,6293.4482347626,6292.068361107667,6291.388497480032,-1036.861399571947,-1079.6497720192374,-1231.0097730906584,-1450.259180235764,-1470.6000723501916,-1733.039596875252,-1783.2883537670964,-1679.1749996940582
2025-07-14 15:12:00+00:00,6299.25,6298.641620539404,6300.0,6298.5,1299,293,-229.75,-427.24892690636153,-58.0,-427.24892690636153,6297.568245005987,6297.4383516689495,6296.90528652966,6295.894126190414,6295.780527926313,6293.646343203282,6292.195720293654,6291.459258699137,-901.3919612018169,-949.1696029966623,-1116.1867950643305,-1357.2582481149093,-1379.8738857898586,-1681.8321196215702,-1756.436087888666,-1666.7180238454246
2025-07-14 15:13:00+00:00,6299.6875,6298.945810269703,6300.5,6298.945810269703,1131,253,67.0,-328.49946345318074,242.0,-328.49946345318074,6297.874370620146,6297.7398433891,6297.196789921095,6296.171552015803,6296.055769869216,6293.854165441181,6292.329385441694,6291.53375174959,-774.0825172576756,-825.0355750879661,-1003.6600334055948,-1263.7347222365704,-1288.4500229779737,-1628.7602507522217,-1728.1601151275672,-1653.4024162793326
2025-07-14 15:14:00+00:00,6299.5625,6299.316655134851,6300.5,6298.5,1148,-20,193.25,-130.74973172659037,306.0,-130.74973172659037,6298.013399371224,6297.89187471128,6297.38296278951,6296.383229105276,6296.2683116197195,6294.036355031723,6292.451575828987,6291.60306765258,-631.1196760285455,-686.178406415691,-878.9585617371657,-1160.736086735663,-1187.7804324343751,-1570.0147402021971,-1696.5282263473498,-1638.2516432987084
2025-07-14 15:15:00+00:00,6299.0625,6299.439577567426,6299.75,6298.0,1186,-58,147.75,31.250134136704816,260.0,31.250134136704816,6298.010421733175,6297.913499769024,6297.471110962438,6296.530208277523,6296.418893218005,6294.191792089303,6292.561445614551,6291.666718720713,-483.92638488071213,-542.6926983052119,-748.9287480408985,-1052.3737030199932,-1081.7777744716725,-1507.2200392477305,-1662.3147934664773,-1621.6396853142764
2025-07-14 15:16:00+00:00,6298.625,6299.251038783713,6300.75,6296.75,1758,-228,25.25,89.50006706835241,311.0,-186.0,6297.730328014692,6297.68079981522,6297.368095110662,6296.550189343203,6296.447685112092,6294.292113968154,6292.64438728555,6291.71729863394,-417.7205215738872,-471.35415864416956,-668.5103554636273,-973.6124572909029,-1003.8840549523967,-1455.407488688996,-1633.0808371602104,-1607.3547133210996
2025-07-14 15:17:00+00:00,6297.875,6298.938019391857,6298.938019391857,6297.5,991,-163,-191.0,57.375033534176204,57.375033534176204,-288.0,6297.679144011427,6297.644639852177,6297.386938666282,6296.636535766548,6296.539190754519,6294.417913420383,6292.740538032371,6291.774837951016,-388.89373900191225,-434.68332691533567,-614.1517332545377,-911.2840520826389,-941.6332675652318,-1409.626802858055,-1606.445573058028,-1594.2268057258648
2025-07-14 15:18:00+00:00,6298.0625,6298.406509695928,6298.75,6297.0,1080,-92,-342.0,-66.8124832329119,-66.8124832329119,-437.0,6297.528223119998,6297.5157118817415,6297.331661713956,6296.669577969589,6296.579261123692,6294.519171717623,6292.824883813908,6291.826829613195,-399.5840192237095,-435.1466615322686,-588.8443427896037,-868.1673200751263,-897.7521138639073,-1371.484575294994,-1583.288234977671,-1582.7121111415279
2025-07-14 15:19:00+00:00,6298.625,6298.234504847964,6299.5,6297.75,939,219,-272.75,-204.40624161645596,-126.0,-422.0,6297.57750687111,6297.562569505394,6297.391424326249,6296.767798154172,6296.681064504241,6294.645870865952,6292.922410867098,6291.885766631969,-404.5653482851074,-432.5173292258149,-565.0094366768033,-827.6066546137512,-856.3823648322632,-1334.2498860677395,-1560.2924283444497,-1571.1627369013138
2025-07-14 15:20:00+00:00,6298.3125,6298.429752423982,6299.0,6297.5,1088,-338,-334.5,-238.578120808228,-155.0,-525.0,6297.560283121975,6297.550055604315,6297.406935136785,6296.834361958338,6296.752276286481,6294.75779749866,6293.0130561964625,6291.941629650557,-431.3286042217502,-451.0138633806519,-559.2938028658314,-800.0969587397738,-827.5665070207621,-1302.5145964180242,-1539.791588179213,-1560.753157429659
2025-07-14 15:21:00+00:00,6297.875,6298.3711262119905,6298.75,6297.25,587,-91,-551.75,-286.539060404114,-286.539060404114,-617.0,6297.491331317092,6297.490044483453,6297.384515831531,6296.8721472348525,6296.795556609396,6294.8555309300855,6293.09695607376,6291.994449256024,-472.5889143946946,-484.21109070452155,-567.5375453135698,-783.4517806725215,-809.2563759754785,-1275.631671068298,-1521.518487423189,-1551.362578748767
2025-07-14 15:22:00+00:00,6297.75,6298.123063105995,6298.25,6297.25,507,-61,-615.75,-419.144530202057,-419.144530202057,-684.0,6297.437702135516,6297.442035586762,6297.36529928417,6296.9064974862295,6296.83507342597,6294.9494316779255,6293.179194567349,6292.046743293278,-519.5691556403181,-524.1688725636172,-584.1750388402028,-774.4107097022923,-798.3645171950021,-1252.4304290656196,-1504.9339629197596,-1542.7321053283813
2025-07-14 15:23:00+00:00,6298.9375,6297.936531552998,6300.25,6297.75,1228,242,-535.5,-517.4472651010285,-393.0,-692.0,6297.507101660957,6297.503628469411,6297.420256529289,6296.9831795329355,6296.914632258495,6295.059257886634,6293.269705566016,6292.103492116231,-557.8871210535807,-557.7350980508938,-599.5786047201739,-766.9188270020838,-789.1154287432629,-1230.4527651806934,-1488.8362606837247,-1534.2671092554622
2025-07-14 15:24:00+00:00,6299.6875,6298.437015776499,6300.0,6298.437015776499,819,143,-337.5,-526.4736325505143,-260.0,-526.4736325505143,6297.713749242189,6297.690305930829,6297.56550785032,6297.115346464168,6297.047013433974,6295.191718980354,6293.372028540481,6292.1665122521545,-550.9063458306771,-551.4828049508179,-589.1350372673654,-745.0601729610321,-766.2770116830239,-1202.8457403716668,-1469.7795749781167,-1524.2393134673532
2025-07-14 15:25:00+00:00,6299.75,6299.062257888249,6300.5,6299.062257888249,1138,106,-198.75,-431.9868162752571,-96.0,-431.9868162752571,6298.013417830202,6297.964696322313,6297.77932928431,6297.292338411812,6297.222252082172,6295.34350481988,6293.484706349347,6292.235126636593,-524.4797837072505,-527.5836072157058,-566.68529141135,-716.5989587168707,-737.2082990388703,-1172.615978642396,-1449.2292233206342,-1513.3711294156906
2025-07-14 15:26:00+00:00,6300.4375,6299.406128944125,6302.0,6299.25,2106,812,272.25,-315.36840813762853,759.0,-315.36840813762853,6298.288213867935,6298.2217570578505,6297.989425100837,6297.470307647101,6297.39857798807,6295.496700709296,6293.598870580053,6292.304926371553,-478.01058913622336,-485.1405674000904,-530.7828795151041,-680.1234541187578,-700.5265693952841,-1138.9984268578953,-1426.7765339110697,-1501.4507043283468
2025-07-14 15:27:00+00:00,6301.25,6299.921814472063,6301.5,6299.921814472063,936,-4,644.75,-21.559204068814267,681.0,-21.559204068814267,6298.6512362244075,6298.561768540693,6298.265480725298,6297.693171903916,6297.617989856244,6295.670234582346,6293.724077389796,6292.380716302901,-376.57694801013247,-392.4242947338352,-458.0366401656342,-620.2539768414902,-641.4859289321129,-1095.1772808661667,-1398.950448171619,-1486.7254157685504
2025-07-14 15:28:00+00:00,6302.5625,6300.585907236031,6303.75,6300.585907236031,2809,1051,1159.75,311.59539796559284,1699.0,311.59539796559284,6299.0811631158795,6298.966596279762,6298.596970226832,6297.956147843199,6297.8760696284,6295.863006058961,6293.8599552085325,6292.462359993779,-223.64976001552685,-251.62035619394962,-348.08920614688753,-535.5403973135735,-558.6092918105733,-1040.0097248335487,-1365.078253198605,-1468.8316763284097
2025-07-14 15:29:00+00:00,6303.75,6301.574203618015,6304.25,6301.574203618015,1872,246,1787.0,735.6726989827964,1945.0,735.6726989827964,6299.635172116354,6299.488117747413,6299.022289282716,6298.285062004546,6298.197646497062,6296.086974590689,6294.012712602779,6292.553025104467,-10.46699134923281,-54.16174515860041,-193.266076842647,-419.9755703775399,-446.0630317415846,-970.3751199780058,-1323.4792244425375,-1446.8963094098904
2025-07-14 15:30:00+00:00,6304.125,6302.662101809008,6305.0,6302.662101809008,2646,106,2093.75,1261.3363494913983,2432.0,1261.3363494913983,6300.307823159166,6300.122914559732,6299.542262500758,6298.682974714042,6298.585860002449,6296.344822716898,6294.183987636566,6292.653612932374,272.1559732820185,208.93787377139932,14.534269776502308,-267.1290322076364,-297.5935203300209,-882.8570231360685,-1272.2947576319646,-1419.9487207641064
2025-07-14 15:31:00+00:00,6303.8125,6303.393550904504,6304.75,6302.25,2395,-533,1776.25,1677.5431747456992,2083.0,1429.0,6300.739418012685,6300.548331647786,6299.929082143507,6299.007249740038,6298.904480871802,6296.576398296628,6294.343710653663,6292.749099370858,529.2324236637921,452.9502990171195,216.6008026655734,-112.93548382512398,-147.4549533448017,-792.1959634052423,-1218.8037723323216,-1391.600972298792
2025-07-14 15:32:00+00:00,6303.5625,6303.603025452252,6304.25,6302.5,1085,-263,1374.0,1726.8965873728496,1726.8965873728496,1194.0,6301.130658454311,6300.938665318229,6300.296356123006,6299.324772490943,6299.217134709037,6296.808696402643,6294.5052213337885,6292.846123257716,676.958551738505,601.1602392136956,356.22925942763436,5.876832886250931,-30.806696532210267,-714.3059256246446,-1171.0254798108895,-1365.8735994400975
2025-07-14 15:33:00+00:00,6303.0,6303.582762726126,6303.75,6302.0,1103,-117,1185.5,1550.4482936864247,1550.4482936864247,1054.0,6301.323845464464,6301.1509322545835,6300.53973381972,6299.567974991766,6299.459122995208,6297.012276935873,6294.653632792525,6292.937206608385,760.7455402410594,691.7281913709566,455.9107937951152,101.16075716931904,63.524320557547135,-644.9605952079919,-1126.9655693195848,-1341.7952551670617
